source,target,external_category_id,raw_full_path,decision_status,semantic_category_code,garment_type_code,comparison_family_code,sleeve_length_class,pants_length_class,leggings_length_class,skirt_length_class,body_length_class,app_category_code,app_detail_code,mapping_status,comparison_eligible,decision_reason
"musinsa","UNKNOWN","113002009","캐릭터 > 디즈니 > 라이온 킹","review_required","","","","unknown","unknown","not_applicable","not_applicable","unknown","","","review_required","false","bounded sample is mixed, unknown, or insufficient"
"musinsa","UNKNOWN","113002010","캐릭터 > 디즈니 > 곰돌이 푸","review_required","","","","unknown","unknown","not_applicable","not_applicable","unknown","","","review_required","false","bounded sample is mixed, unknown, or insufficient"
"musinsa","UNKNOWN","113002013","캐릭터 > 디즈니 > 이상한 나라의 앨리스","review_required","","","","unknown","unknown","not_applicable","not_applicable","unknown","","","review_required","false","bounded sample is mixed, unknown, or insufficient"
"musinsa","UNKNOWN","113002014","캐릭터 > 디즈니 > 밤비","review_required","","","","unknown","unknown","not_applicable","not_applicable","unknown","","","review_required","false","bounded sample is mixed, unknown, or insufficient"
"musinsa","UNKNOWN","113002015","캐릭터 > 디즈니 > 릴로 &amp; 스티치","review_required","","","","unknown","unknown","not_applicable","not_applicable","unknown","","","review_required","false","bounded sample is mixed, unknown, or insufficient"
"musinsa","UNKNOWN","113005","캐릭터 > 산리오캐릭터즈","navigation_only","","","","unknown","unknown","not_applicable","not_applicable","unknown","","","navigation_only","false","navigation grouping/non-leaf"
"musinsa","UNKNOWN","113005001","캐릭터 > 산리오캐릭터즈 > 헬로키티","review_required","","","","unknown","unknown","not_applicable","not_applicable","unknown","","","review_required","false","bounded sample is mixed, unknown, or insufficient"
"musinsa","UNKNOWN","113005002","캐릭터 > 산리오캐릭터즈 > 폼폼푸린","review_required","","","","unknown","unknown","not_applicable","not_applicable","unknown","","","review_required","false","bounded sample is mixed, unknown, or insufficient"
"musinsa","UNKNOWN","113005003","캐릭터 > 산리오캐릭터즈 > 포차코","review_required","","","","unknown","unknown","not_applicable","not_applicable","unknown","","","review_required","false","bounded sample is mixed, unknown, or insufficient"
"musinsa","UNKNOWN","113005004","캐릭터 > 산리오캐릭터즈 > 리틀트윈스타","review_required","","","","unknown","unknown","not_applicable","not_applicable","unknown","","","review_required","false","bounded sample is mixed, unknown, or insufficient"
"musinsa","UNKNOWN","113005005","캐릭터 > 산리오캐릭터즈 > 쿠로미","review_required","","","","unknown","unknown","not_applicable","not_applicable","unknown","","","review_required","false","bounded sample is mixed, unknown, or insufficient"
"musinsa","UNKNOWN","113005006","캐릭터 > 산리오캐릭터즈 > 시나모롤","review_required","","","","unknown","unknown","not_applicable","not_applicable","unknown","","","review_required","false","bounded sample is mixed, unknown, or insufficient"
"musinsa","UNKNOWN","113005007","캐릭터 > 산리오캐릭터즈 > 한교동","review_required","","","","unknown","unknown","not_applicable","not_applicable","unknown","","","review_required","false","bounded sample is mixed, unknown, or insufficient"
"musinsa","UNKNOWN","113005008","캐릭터 > 산리오캐릭터즈 > 마이멜로디","review_required","","","","unknown","unknown","not_applicable","not_applicable","unknown","","","review_required","false","bounded sample is mixed, unknown, or insufficient"
"musinsa","UNKNOWN","113005009","캐릭터 > 산리오캐릭터즈 > 디어다니엘","review_required","","","","unknown","unknown","not_applicable","not_applicable","unknown","","","review_required","false","bounded sample is mixed, unknown, or insufficient"
"musinsa","UNKNOWN","113005010","캐릭터 > 산리오캐릭터즈 > 구데타마","review_required","","","","unknown","unknown","not_applicable","not_applicable","unknown","","","review_required","false","bounded sample is mixed, unknown, or insufficient"
"musinsa","UNKNOWN","113005013","캐릭터 > 산리오캐릭터즈 > 산리오캐릭터즈","review_required","","","","unknown","unknown","not_applicable","not_applicable","unknown","","","review_required","false","bounded sample is mixed, unknown, or insufficient"
"musinsa","UNKNOWN","113005014","캐릭터 > 산리오캐릭터즈 > 마이스윗피아노","review_required","","","","unknown","unknown","not_applicable","not_applicable","unknown","","","review_required","false","bounded sample is mixed, unknown, or insufficient"
"musinsa","UNKNOWN","113005015","캐릭터 > 산리오캐릭터즈 > 우사하나","review_required","","","","unknown","unknown","not_applicable","not_applicable","unknown","","","review_required","false","bounded sample is mixed, unknown, or insufficient"
"musinsa","UNKNOWN","113005016","캐릭터 > 산리오캐릭터즈 > 코기뮹","review_required","","","","unknown","unknown","not_applicable","not_applicable","unknown","","","review_required","false","bounded sample is mixed, unknown, or insufficient"
"musinsa","UNKNOWN","113005017","캐릭터 > 산리오캐릭터즈 > 챠미키티","review_required","","","","unknown","unknown","not_applicable","not_applicable","unknown","","","review_required","false","bounded sample is mixed, unknown, or insufficient"
"musinsa","UNKNOWN","113005018","캐릭터 > 산리오캐릭터즈 > 슈가 바니즈","review_required","","","","unknown","unknown","not_applicable","not_applicable","unknown","","","review_required","false","bounded sample is mixed, unknown, or insufficient"
"musinsa","UNKNOWN","113006","캐릭터 > 워너브라더스","navigation_only","","","","unknown","unknown","not_applicable","not_applicable","unknown","","","navigation_only","false","navigation grouping/non-leaf"
"musinsa","UNKNOWN","113006002","캐릭터 > 워너브라더스 > 루니툰즈","confirmed","tops","shirt_blouse","bra","unknown","unknown","not_applicable","not_applicable","unknown","tops","","direct","true","bounded official product sample is semantically consistent"
"musinsa","UNKNOWN","113006003","캐릭터 > 워너브라더스 > 톰과제리","review_required","","","","unknown","unknown","not_applicable","not_applicable","unknown","","","review_required","false","bounded sample is mixed, unknown, or insufficient"
"musinsa","UNKNOWN","113009","캐릭터 > 피너츠","navigation_only","","","","unknown","unknown","not_applicable","not_applicable","unknown","","","navigation_only","false","navigation grouping/non-leaf"
"musinsa","UNKNOWN","113009001","캐릭터 > 피너츠 > 찰리브라운","confirmed","tops","shirt_blouse","bra","unknown","unknown","not_applicable","not_applicable","unknown","tops","","direct","true","bounded official product sample is semantically consistent"
"musinsa","UNKNOWN","113009002","캐릭터 > 피너츠 > 우드스탁","review_required","","","","unknown","unknown","not_applicable","not_applicable","unknown","","","review_required","false","bounded sample is mixed, unknown, or insufficient"
"musinsa","UNKNOWN","113009003","캐릭터 > 피너츠 > 스누피","review_required","","","","unknown","unknown","not_applicable","not_applicable","unknown","","","review_required","false","bounded sample is mixed, unknown, or insufficient"
"musinsa","UNKNOWN","113009004","캐릭터 > 피너츠 > 라이너스","review_required","","","","unknown","unknown","not_applicable","not_applicable","unknown","","","review_required","false","bounded sample is mixed, unknown, or insufficient"
"musinsa","UNKNOWN","113010","캐릭터 > 글로벌/클래식 캐릭터","navigation_only","","","","unknown","unknown","not_applicable","not_applicable","unknown","","","navigation_only","false","navigation grouping/non-leaf"
"musinsa","UNKNOWN","113010001","캐릭터 > 글로벌/클래식 캐릭터 > 미피","review_required","","","","unknown","unknown","not_applicable","not_applicable","unknown","","","review_required","false","bounded sample is mixed, unknown, or insufficient"
"musinsa","UNKNOWN","113010002","캐릭터 > 글로벌/클래식 캐릭터 > 실바니안 패밀리","review_required","","","","unknown","unknown","not_applicable","not_applicable","unknown","","","review_required","false","bounded sample is mixed, unknown, or insufficient"
"musinsa","UNKNOWN","113010003","캐릭터 > 글로벌/클래식 캐릭터 > 무민","review_required","","","","unknown","unknown","not_applicable","not_applicable","unknown","","","review_required","false","bounded sample is mixed, unknown, or insufficient"
"musinsa","UNKNOWN","113010004","캐릭터 > 글로벌/클래식 캐릭터 > 몬치치","review_required","","","","unknown","unknown","not_applicable","not_applicable","unknown","","","review_required","false","bounded sample is mixed, unknown, or insufficient"
"musinsa","UNKNOWN","113010007","캐릭터 > 글로벌/클래식 캐릭터 > 케어베어","review_required","","","","unknown","unknown","not_applicable","not_applicable","unknown","","","review_required","false","bounded sample is mixed, unknown, or insufficient"
"musinsa","UNKNOWN","113010008","캐릭터 > 글로벌/클래식 캐릭터 > 리락쿠마","review_required","","","","unknown","unknown","not_applicable","not_applicable","unknown","","","review_required","false","bounded sample is mixed, unknown, or insufficient"
"musinsa","UNKNOWN","113010009","캐릭터 > 글로벌/클래식 캐릭터 > 코리락쿠마","review_required","","","","unknown","unknown","not_applicable","not_applicable","unknown","","","review_required","false","bounded sample is mixed, unknown, or insufficient"
"musinsa","UNKNOWN","113010010","캐릭터 > 글로벌/클래식 캐릭터 > 바오","review_required","","","","unknown","unknown","not_applicable","not_applicable","unknown","","","review_required","false","bounded sample is mixed, unknown, or insufficient"
"musinsa","UNKNOWN","113010011","캐릭터 > 글로벌/클래식 캐릭터 > 베티붑","confirmed","tops","shirt_blouse","shirt","unknown","unknown","not_applicable","not_applicable","unknown","tops","","direct","true","bounded official product sample is semantically consistent"
"musinsa","UNKNOWN","113011","캐릭터 > 웹툰/작가","navigation_only","","","","unknown","unknown","not_applicable","not_applicable","unknown","","","navigation_only","false","navigation grouping/non-leaf"
