provider,category_key,category_path,group_codes,group_labels,disposition,product_count,audience_codes,sample_product_ids,sample_product_names,mapping_basis,notes,source_ids,source_names
uniqlo,uniqlo:57893:57972:58072:58563,MEN > 액세서리 > 벨트 > 메쉬벨트,X,비교 제외,EXCLUDED,2,MEN|UNISEX,E470008|E481623,레더콤비네이션메쉬벨트|레더메쉬벨트,유니클로 category가 명시적인 비의류/액세서리,,"{""category"": ""58072"", ""class"": ""57972"", ""gender"": ""57893"", ""subcategory"": ""58563""}","{""category"": ""belts"", ""class"": ""accessories"", ""gender"": ""men"", ""subcategory"": ""mesh belts""}"
uniqlo,uniqlo:57893:57972:58072:58565,MEN > 액세서리 > 벨트 > 그 외,X,비교 제외,EXCLUDED,3,MEN,E486184|E486186|E488047,이탈리안레더개리슨벨트|레더콤비네이션스트라이프벨트|스웨이드벨트,유니클로 category가 명시적인 비의류/액세서리,,"{""category"": ""58072"", ""class"": ""57972"", ""gender"": ""57893"", ""subcategory"": ""58565""}","{""category"": ""belts"", ""class"": ""accessories"", ""gender"": ""men"", ""subcategory"": ""others""}"
uniqlo,uniqlo:57893:57972:58073:58566,MEN > 액세서리 > 선글라스 > 패션 선글라스,X,비교 제외,EXCLUDED,11,MEN|UNISEX,E481636|E481637|E481638|E481639|E481640,선글라스(웰링턴)|선글라스(스퀘어)|선글라스(보스턴콤비네이션)|선글라스(웰링턴·폴딩)|선글라스(보스턴),유니클로 category가 명시적인 비의류/액세서리,,"{""category"": ""58073"", ""class"": ""57972"", ""gender"": ""57893"", ""subcategory"": ""58566""}","{""category"": ""sunglasses"", ""class"": ""accessories"", ""gender"": ""men"", ""subcategory"": ""fashion glasses""}"
uniqlo,uniqlo:57893:57972:58073:58567,MEN > 액세서리 > 선글라스 > 스포츠 선글라스,X,비교 제외,EXCLUDED,2,MEN|UNISEX,E484935|E484937,스포츠선글라스(스퀘어)|스포츠선글라스(하프림),유니클로 category가 명시적인 비의류/액세서리,,"{""category"": ""58073"", ""class"": ""57972"", ""gender"": ""57893"", ""subcategory"": ""58567""}","{""category"": ""sunglasses"", ""class"": ""accessories"", ""gender"": ""men"", ""subcategory"": ""sports glasses""}"
uniqlo,uniqlo:57893:57972:58074:58570,MEN > 액세서리 > 우산 > 우산,X,비교 제외,EXCLUDED,2,MEN|UNISEX,E433776|E486199,UV PROTECTION컴팩트엄브렐라|UV PROTECTION컴팩트엄브렐라,유니클로 category가 명시적인 비의류/액세서리,,"{""category"": ""58074"", ""class"": ""57972"", ""gender"": ""57893"", ""subcategory"": ""58570""}","{""category"": ""accessories"", ""class"": ""accessories"", ""gender"": ""men"", ""subcategory"": ""umbrella""}"
uniqlo,uniqlo:57893:57972:62413:62994,MEN > 액세서리 > 신발 > 스니커즈,X,비교 제외,EXCLUDED,1,MEN|UNISEX,E484330,콤비네이션스니커즈,유니클로 category가 명시적인 비의류/액세서리,,"{""category"": ""62413"", ""class"": ""57972"", ""gender"": ""57893"", ""subcategory"": ""62994""}","{""category"": ""shoes"", ""class"": ""accessories"", ""gender"": ""men"", ""subcategory"": ""sneakers""}"
uniqlo,uniqlo:57893:57972:67132:67133,MEN > 액세서리 > 목도리 > 스카프,X,비교 제외,EXCLUDED,2,MEN|UNISEX,E486202|E486203,히트텍스카프|히트텍스카프(패턴),유니클로 category가 명시적인 비의류/액세서리,,"{""category"": ""67132"", ""class"": ""57972"", ""gender"": ""57893"", ""subcategory"": ""67133""}","{""category"": ""scarves and stoles"", ""class"": ""accessories"", ""gender"": ""men"", ""subcategory"": ""scarves""}"
uniqlo,uniqlo:57893:81620:82089:82144,MEN > 에어리즘 > 이너웨어 상의 > 크루넥,F|A,이너웨어·홈웨어|일반 상의,COMPARABLE,1,MEN,E482514,AIRism크루넥T,유니클로 category/subcategory의 명시적 의류 종류,,"{""category"": ""82089"", ""class"": ""81620"", ""gender"": ""57893"", ""subcategory"": ""82144""}","{""category"": ""inner tops"", ""class"": ""airism"", ""gender"": ""men"", ""subcategory"": ""crew neck""}"
uniqlo,uniqlo:57893:81620:82090:82122,MEN > 에어리즘 > 언더웨어 > 심리스,F,이너웨어·홈웨어,COMPARABLE,1,MEN,E482565,AIRism메쉬심리스복서브리프(프린트)A,유니클로 category/subcategory의 명시적 의류 종류,,"{""category"": ""82090"", ""class"": ""81620"", ""gender"": ""57893"", ""subcategory"": ""82122""}","{""category"": ""underwear"", ""class"": ""airism"", ""gender"": ""men"", ""subcategory"": ""seamless""}"
uniqlo,uniqlo:57893:81620:82090:82975,MEN > 에어리즘 > 언더웨어 > 로라이즈,F,이너웨어·홈웨어,COMPARABLE,1,MEN,E484997,AIRism복서브리프(로라이즈),유니클로 category/subcategory의 명시적 의류 종류,,"{""category"": ""82090"", ""class"": ""81620"", ""gender"": ""57893"", ""subcategory"": ""82975""}","{""category"": ""underwear"", ""class"": ""airism"", ""gender"": ""men"", ""subcategory"": ""low rise""}"
uniqlo,uniqlo:57893:95355:128424:128427,MEN > 니트 & 가디건 > 가디건 > 수플레 얀,B|A,아우터|일반 상의,COMPARABLE,1,MEN,E487942,수플레얀스탠드칼라가디건,유니클로 category/subcategory의 명시적 의류 종류,,"{""category"": ""128424"", ""class"": ""95355"", ""gender"": ""57893"", ""subcategory"": ""128427""}","{""category"": ""cardigan"", ""class"": ""sweaters and knitwear"", ""gender"": ""men"", ""subcategory"": ""souffle yarn""}"
uniqlo,uniqlo:57893:95355:95357:100315,MEN > 니트 & 가디건 > 니트 > 긴팔 니트,A,일반 상의,COMPARABLE,2,MEN|UNISEX,E486071|E486080,램스울크루넥스웨터|수플레얀크루넥스웨터,유니클로 category/subcategory의 명시적 의류 종류,,"{""category"": ""95357"", ""class"": ""95355"", ""gender"": ""57893"", ""subcategory"": ""100315""}","{""category"": ""sweaters and knitwear"", ""class"": ""sweaters and knitwear"", ""gender"": ""men"", ""subcategory"": ""long sleeve""}"
uniqlo,uniqlo:57893:95355:95357:102687,MEN > 니트 & 가디건 > 니트 > GU,A,일반 상의,COMPARABLE,2,MEN,E486746|E486747,GU워셔블니트폴로셔츠 (반팔)|GU워셔블부클레니트셔츠(반팔),유니클로 category/subcategory의 명시적 의류 종류,,"{""category"": ""95357"", ""class"": ""95355"", ""gender"": ""57893"", ""subcategory"": ""102687""}","{""category"": ""sweaters and knitwear"", ""class"": ""sweaters and knitwear"", ""gender"": ""men"", ""subcategory"": ""gu""}"
uniqlo,uniqlo:57893:95355:95357:95405,MEN > 니트 & 가디건 > 니트 > 크루넥 니트,A,일반 상의,COMPARABLE,4,MEN|UNISEX,E450535|E450543|E453754|E482321,메리노크루넥스웨터|캐시미어크루넥스웨터|워셔블밀라노립크루넥스웨터|워셔블3D니트크루넥스웨터,유니클로 category/subcategory의 명시적 의류 종류,,"{""category"": ""95357"", ""class"": ""95355"", ""gender"": ""57893"", ""subcategory"": ""95405""}","{""category"": ""sweaters and knitwear"", ""class"": ""sweaters and knitwear"", ""gender"": ""men"", ""subcategory"": ""crew neck""}"
uniqlo,uniqlo:57893:95355:95357:95406,MEN > 니트 & 가디건 > 니트 > 브이넥,A,일반 상의,COMPARABLE,1,MEN|UNISEX,E450536,메리노V넥스웨터,유니클로 category/subcategory의 명시적 의류 종류,,"{""category"": ""95357"", ""class"": ""95355"", ""gender"": ""57893"", ""subcategory"": ""95406""}","{""category"": ""sweaters and knitwear"", ""class"": ""sweaters and knitwear"", ""gender"": ""men"", ""subcategory"": ""v neck""}"
uniqlo,uniqlo:57893:95355:95357:95407,MEN > 니트 & 가디건 > 니트 > 터틀넥,A,일반 상의,COMPARABLE,2,MEN|UNISEX,E450544|E486066,캐시미어터틀넥스웨터|메리노터틀넥스웨터,유니클로 category/subcategory의 명시적 의류 종류,,"{""category"": ""95357"", ""class"": ""95355"", ""gender"": ""57893"", ""subcategory"": ""95407""}","{""category"": ""sweaters and knitwear"", ""class"": ""sweaters and knitwear"", ""gender"": ""men"", ""subcategory"": ""turtle neck""}"
uniqlo,uniqlo:57893:95355:95357:95408,MEN > 니트 & 가디건 > 니트 > 반팔 니트,A,일반 상의,COMPARABLE,4,MEN|UNISEX,E476997|E481004|E482328|E485612,워셔블니트폴로스웨터(반팔)|워셔블밀라노립니트T(반팔)|워셔블니트스키퍼폴로스웨터(반팔)|워셔블니트폴로스웨터(반팔)스트라이프,유니클로 category/subcategory의 명시적 의류 종류,,"{""category"": ""95357"", ""class"": ""95355"", ""gender"": ""57893"", ""subcategory"": ""95408""}","{""category"": ""sweaters and knitwear"", ""class"": ""sweaters and knitwear"", ""gender"": ""men"", ""subcategory"": ""short sleeve""}"
uniqlo,uniqlo:57893:95356:95359:95422,MEN > 셔츠 > 캐주얼셔츠 > 반팔,A,일반 상의,COMPARABLE,7,MEN|UNISEX,E482497|E482498|E482502|E484876|E489136,박시셔츠(반팔)|박시셔츠(반팔)체크|코튼리넨셔츠(반팔)|프리미엄리넨오버사이즈셔츠(반팔)|브로드셔츠(반팔)프린트A,유니클로 category/subcategory의 명시적 의류 종류,,"{""category"": ""95359"", ""class"": ""95356"", ""gender"": ""57893"", ""subcategory"": ""95422""}","{""category"": ""casual shirts"", ""class"": ""shirts and polo shirts"", ""gender"": ""men"", ""subcategory"": ""short sleeves""}"
uniqlo,uniqlo:57893:95356:95359:95423,MEN > 셔츠 > 캐주얼셔츠 > 플란넬,A,일반 상의,COMPARABLE,5,MEN|UNISEX,E470182|E470187|E481224|E486597|E486604,플란넬셔츠|플란넬셔츠(블록체크)|플란넬셔츠(옴브레체크)A|플란넬셔츠(옴브레체크)B|플란넬셔츠(타탄체크)E,유니클로 category/subcategory의 명시적 의류 종류,,"{""category"": ""95359"", ""class"": ""95356"", ""gender"": ""57893"", ""subcategory"": ""95423""}","{""category"": ""casual shirts"", ""class"": ""shirts and polo shirts"", ""gender"": ""men"", ""subcategory"": ""flannel""}"
uniqlo,uniqlo:57893:95356:95359:95424,MEN > 셔츠 > 캐주얼셔츠 > 옥스포드,A,일반 상의,COMPARABLE,2,MEN|UNISEX,E450259|E452298,옥스포드셔츠|옥스포드셔츠(스트라이프),유니클로 category/subcategory의 명시적 의류 종류,,"{""category"": ""95359"", ""class"": ""95356"", ""gender"": ""57893"", ""subcategory"": ""95424""}","{""category"": ""casual shirts"", ""class"": ""shirts and polo shirts"", ""gender"": ""men"", ""subcategory"": ""oxford""}"
uniqlo,uniqlo:57893:95356:95359:95425,MEN > 셔츠 > 캐주얼셔츠 > 데님 & 샴브레이,A,일반 상의,COMPARABLE,2,MEN|UNISEX,E481388|E482452,샴브레이오버셔츠|샴브레이오버셔츠,유니클로 category/subcategory의 명시적 의류 종류,,"{""category"": ""95359"", ""class"": ""95356"", ""gender"": ""57893"", ""subcategory"": ""95425""}","{""category"": ""casual shirts"", ""class"": ""shirts and polo shirts"", ""gender"": ""men"", ""subcategory"": ""denim work""}"
uniqlo,uniqlo:57893:95356:95359:95426,MEN > 셔츠 > 캐주얼셔츠 > 브로드 클로스(코튼100%),A,일반 상의,COMPARABLE,3,MEN|UNISEX,E450260|E480764|E482460,브로드클로스셔츠(버튼다운칼라)|브로드클로스셔츠(버튼다운칼라)헤어라인|브로드클로스셔츠(버튼다운칼라)스트라이프,유니클로 category/subcategory의 명시적 의류 종류,,"{""category"": ""95359"", ""class"": ""95356"", ""gender"": ""57893"", ""subcategory"": ""95426""}","{""category"": ""casual shirts"", ""class"": ""shirts and polo shirts"", ""gender"": ""men"", ""subcategory"": ""efc broadcloth""}"
uniqlo,uniqlo:57893:95356:95359:95427,MEN > 셔츠 > 캐주얼셔츠 > 리넨,A,일반 상의,COMPARABLE,2,MEN|UNISEX,E455957|E482434,프리미엄리넨셔츠|프리미엄리넨셔츠(스트라이프)B,유니클로 category/subcategory의 명시적 의류 종류,,"{""category"": ""95359"", ""class"": ""95356"", ""gender"": ""57893"", ""subcategory"": ""95427""}","{""category"": ""casual shirts"", ""class"": ""shirts and polo shirts"", ""gender"": ""men"", ""subcategory"": ""linen""}"
uniqlo,uniqlo:57893:95356:95359:95430,MEN > 셔츠 > 캐주얼셔츠 > 오픈 칼라,A,일반 상의,COMPARABLE,4,MEN,E474152|E482479|E482480|E482483,STUDIO GHIBLI오픈칼라셔츠(반팔)C|오픈칼라셔츠(반팔)|오픈칼라셔츠(반팔·프린트)A|오픈칼라셔츠(반팔·프린트)B,유니클로 category/subcategory의 명시적 의류 종류,,"{""category"": ""95359"", ""class"": ""95356"", ""gender"": ""57893"", ""subcategory"": ""95430""}","{""category"": ""casual shirts"", ""class"": ""shirts and polo shirts"", ""gender"": ""men"", ""subcategory"": ""stand collar""}"
uniqlo,uniqlo:57893:95356:95359:95431,MEN > 셔츠 > 캐주얼셔츠 > 긴팔,A,일반 상의,COMPARABLE,30,MEN|UNISEX,E482461|E484244|E484245|E484904|E484905,브로드클로스셔츠(버튼다운칼라)체크A|옥스포드오버사이즈셔츠|데님셔츠|옥스포드오버사이즈셔츠(스트라이프)A|옥스포드오버사이즈셔츠(스트라이프)B,유니클로 category/subcategory의 명시적 의류 종류,,"{""category"": ""95359"", ""class"": ""95356"", ""gender"": ""57893"", ""subcategory"": ""95431""}","{""category"": ""casual shirts"", ""class"": ""shirts and polo shirts"", ""gender"": ""men"", ""subcategory"": ""long sleeves""}"
uniqlo,uniqlo:57893:95356:95359:95435,MEN > 셔츠 > 캐주얼셔츠 > GU,A,일반 상의,COMPARABLE,4,MEN,E486734|E486736|E486738|E486834,GU이지케어브로드클로스셔츠(반팔)|GU나일론포켓셔츠(반팔)|GU텍스처패턴셔츠(반팔)|GU드라이코치셔츠(반팔),유니클로 category/subcategory의 명시적 의류 종류,,"{""category"": ""95359"", ""class"": ""95356"", ""gender"": ""57893"", ""subcategory"": ""95435""}","{""category"": ""casual shirts"", ""class"": ""shirts and polo shirts"", ""gender"": ""men"", ""subcategory"": ""others""}"
uniqlo,uniqlo:57893:95356:95360:95436,MEN > 셔츠 > 폴로셔츠 (카라티) > 그 외,A,일반 상의,COMPARABLE,1,MEN|UNISEX,E487939,수플레얀폴로스웨터,유니클로 category/subcategory의 명시적 의류 종류,,"{""category"": ""95360"", ""class"": ""95356"", ""gender"": ""57893"", ""subcategory"": ""95436""}","{""category"": ""polo shirts"", ""class"": ""shirts and polo shirts"", ""gender"": ""men"", ""subcategory"": ""long sleeve""}"
uniqlo,uniqlo:57893:95356:95360:95438,MEN > 셔츠 > 폴로셔츠 (카라티) > 드라이 피케,A,일반 상의,COMPARABLE,7,MEN,E482304|E485564|E485565|E485566|E485567,드라이피케폴로셔츠|드라이피케폴로셔츠(티핑)|드라이피케스트라이프폴로셔츠(와이드)|드라이피케스트라이프폴로셔츠(내로우)|드라이피케스트라이프폴로셔츠(멀티),유니클로 category/subcategory의 명시적 의류 종류,,"{""category"": ""95360"", ""class"": ""95356"", ""gender"": ""57893"", ""subcategory"": ""95438""}","{""category"": ""polo shirts"", ""class"": ""shirts and polo shirts"", ""gender"": ""men"", ""subcategory"": ""dry pique""}"
uniqlo,uniqlo:57893:95356:95360:95439,MEN > 셔츠 > 폴로셔츠 (카라티) > 에어리즘 코튼,F|A,이너웨어·홈웨어|일반 상의,COMPARABLE,4,MEN,E465196|E475367|E479724|E482303,AIRism코튼피케폴로셔츠(반팔)|AIRism코튼피케폴로셔츠|AIRism코튼피케폴로셔츠|AIRism코튼피케풀오픈폴로셔츠,유니클로 category/subcategory의 명시적 의류 종류,,"{""category"": ""95360"", ""class"": ""95356"", ""gender"": ""57893"", ""subcategory"": ""95439""}","{""category"": ""polo shirts"", ""class"": ""shirts and polo shirts"", ""gender"": ""men"", ""subcategory"": ""airism""}"
uniqlo,uniqlo:57893:95356:95360:95440,MEN > 셔츠 > 폴로셔츠 (카라티) > DRY-EX,A,일반 상의,COMPARABLE,3,MEN,E482305|E483972|E489085,DRY-EX폴로셔츠|DRY-EX폴로셔츠(패턴)|DRY-EX폴로셔츠(아담스콧),유니클로 category/subcategory의 명시적 의류 종류,,"{""category"": ""95360"", ""class"": ""95356"", ""gender"": ""57893"", ""subcategory"": ""95440""}","{""category"": ""polo shirts"", ""class"": ""shirts and polo shirts"", ""gender"": ""men"", ""subcategory"": ""dry ex""}"
uniqlo,uniqlo:57894:100066:100068:100091,KIDS > 니트 & 셔츠 > 셔츠 > 셔츠,A,일반 상의,COMPARABLE,1,KIDS,E488777,KIDS플란넬체크셔츠D,유니클로 category/subcategory의 명시적 의류 종류,,"{""category"": ""100068"", ""class"": ""100066"", ""gender"": ""57894"", ""subcategory"": ""100091""}","{""category"": ""shirts"", ""class"": ""knitwear"", ""gender"": ""kids"", ""subcategory"": ""shirts""}"
uniqlo,uniqlo:57894:103078:103082:103092,KIDS > 히트텍 > 히트텍 엑스트라 웜 > 레깅스,C|F,팬츠·쇼츠·레깅스|이너웨어·홈웨어,COMPARABLE,1,KIDS,E485369,KIDS히트텍엑스트라웜코튼레깅스,유니클로 category/subcategory의 명시적 의류 종류,,"{""category"": ""103082"", ""class"": ""103078"", ""gender"": ""57894"", ""subcategory"": ""103092""}","{""category"": ""heattech extra warm"", ""class"": ""heattech"", ""gender"": ""kids"", ""subcategory"": ""leggings""}"
uniqlo,uniqlo:57894:150424:150426:150437,KIDS > 남아 & 공용 > 티셔츠 & 스웨트셔츠 > 티셔츠 (반팔 & 긴팔),A,일반 상의,COMPARABLE,1,KIDS,E486658,KIDS소프트니트후리스크루넥T(긴팔),유니클로 category/subcategory의 명시적 의류 종류,,"{""category"": ""150426"", ""class"": ""150424"", ""gender"": ""57894"", ""subcategory"": ""150437""}","{""category"": ""tops"", ""class"": ""boys and unisex"", ""gender"": ""kids"", ""subcategory"": ""t shirts""}"
uniqlo,uniqlo:57894:150424:150426:150438,KIDS > 남아 & 공용 > 티셔츠 & 스웨트셔츠 > 그래픽티셔츠,A,일반 상의,COMPARABLE,2,KIDS,E492989|E492990,KIDS KAWS UNIVERSE UT(그래픽T)B|KIDS KAWS UNIVERSE UT(그래픽T)C,유니클로 category/subcategory의 명시적 의류 종류,,"{""category"": ""150426"", ""class"": ""150424"", ""gender"": ""57894"", ""subcategory"": ""150438""}","{""category"": ""tops"", ""class"": ""boys and unisex"", ""gender"": ""kids"", ""subcategory"": ""ut graphic tees""}"
uniqlo,uniqlo:57894:150424:150429:150440,KIDS > 남아 & 공용 > 팬츠 > 청바지 & 팬츠,C,팬츠·쇼츠·레깅스,COMPARABLE,1,KIDS,E488860,KIDS라이트웨이트데님배럴앵클팬츠(인디고),유니클로 category/subcategory의 명시적 의류 종류,,"{""category"": ""150429"", ""class"": ""150424"", ""gender"": ""57894"", ""subcategory"": ""150440""}","{""category"": ""bottoms"", ""class"": ""boys and unisex"", ""gender"": ""kids"", ""subcategory"": ""pants""}"
